amfi_code,date,nav
149324,2024-01-02,148.1591
120503,2024-01-02,74.6169
149322,2024-01-02,381.5403
120505,2024-01-02,279.3066
120843,2024-01-02,88.4303
118633,2024-01-02,56.0698
102885,2024-01-02,128.8875
101207,2024-01-02,57.1169
101208,2024-01-02,354.0917
119599,2024-01-02,118.3346
120844,2024-01-02,3660.0891
119120,2024-01-02,48.545
100033,2024-01-02,169.0516
118636,2024-01-02,32.1387
119598,2024-01-02,198.6716
102887,2024-01-02,190.257
119094,2024-01-02,103.926
149323,2024-01-02,135.7786
120504,2024-01-02,89.0952
120506,2024-01-02,267.929
119551,2024-01-02,71.1846
118632,2024-01-02,81.932
100016,2024-01-02,599.8546
120842,2024-01-02,67.6397
119552,2024-01-02,99.3746
125498,2024-01-02,142.7172
148568,2024-01-02,138.8993
119093,2024-01-02,42.7176
101206,2024-01-02,384.0194
119092,2024-01-02,52.3263
148569,2024-01-02,49.3362
118635,2024-01-02,226.7396
125497,2024-01-02,841.4595
100033,2024-01-03,169.9987
120507,2024-01-03,327.8811
101207,2024-01-03,56.881
119092,2024-01-03,52.741
120505,2024-01-03,285.4565
118634,2024-01-03,102.2559
120842,2024-01-03,67.1401
148569,2024-01-03,49.5469
118633,2024-01-03,55.4076
119598,2024-01-03,198.692
149323,2024-01-03,136.6911
118636,2024-01-03,32.0422
125497,2024-01-03,833.5146
119599,2024-01-03,119.088
101206,2024-01-03,387.5638
119552,2024-01-03,99.0829
101208,2024-01-03,354.1758
118635,2024-01-03,225.9806
119093,2024-01-03,42.3249
125498,2024-01-03,142.9898
148568,2024-01-03,141.2648
100016,2024-01-03,599.6775
120506,2024-01-03,270.8363
119551,2024-01-03,70.8063
119094,2024-01-03,105.8188
102887,2024-01-03,192.4956
120844,2024-01-03,3660.5723
119120,2024-01-03,48.5273
119095,2024-01-03,77.2628
102886,2024-01-03,124.8305
149324,2024-01-03,147.9931
120504,2024-01-03,88.6817
149322,2024-01-03,381.8952
100025,2024-01-03,28.5743
102885,2024-01-03,131.3568
118632,2024-01-03,80.8298
120841,2024-01-03,427.4514
148567,2024-01-03,92.6371
120503,2024-01-03,75.0162
120843,2024-01-03,87.9631
119551,2024-01-04,71.2003
100025,2024-01-04,28.6264
119598,2024-01-04,194.5131
118636,2024-01-04,32.0913
120844,2024-01-04,3661.9484
102885,2024-01-04,131.8705
102887,2024-01-04,191.7089
120503,2024-01-04,75.825
120841,2024-01-04,426.1095
120506,2024-01-04,274.3957
125498,2024-01-04,143.1274
120504,2024-01-04,89.1267
120505,2024-01-04,284.7707
119093,2024-01-04,42.095
118634,2024-01-04,100.4651
148567,2024-01-04,91.9355
118632,2024-01-04,80.8931
119599,2024-01-04,119.3549
101208,2024-01-04,354.2061
148569,2024-01-04,48.6988
119552,2024-01-04,98.3309
149324,2024-01-04,151.9858
101207,2024-01-04,56.9652
120507,2024-01-04,327.9307
102886,2024-01-04,125.4075
149323,2024-01-04,137.314
100033,2024-01-04,172.6046
148568,2024-01-04,139.6788
119094,2024-01-04,104.5146
118635,2024-01-04,227.004
101206,2024-01-04,388.934
120843,2024-01-04,89.3089
100016,2024-01-04,594.2894
125497,2024-01-04,841.5485
120842,2024-01-04,66.7719
118633,2024-01-04,54.6901
119092,2024-01-04,52.7795
119095,2024-01-04,76.3651
149322,2024-01-04,385.1155
119120,2024-01-04,48.5327
100033,2024-01-05,172.4218
120504,2024-01-05,89.6887
148567,2024-01-05,94.1153
120507,2024-01-05,328.1007
125498,2024-01-05,141.943
118632,2024-01-05,80.0732
149322,2024-01-05,385.4206
119552,2024-01-05,99.7932
119093,2024-01-05,42.3351
120503,2024-01-05,76.5133
101206,2024-01-05,396.7698
118635,2024-01-05,225.3924
120841,2024-01-05,427.8864
119095,2024-01-05,74.401
120843,2024-01-05,89.2444
125497,2024-01-05,828.765
101208,2024-01-05,354.272
149323,2024-01-05,136.7925
149324,2024-01-05,149.1082
102885,2024-01-05,132.231
120506,2024-01-05,272.2772
118636,2024-01-05,32.0193
119120,2024-01-05,48.6309
119598,2024-01-05,194.5223
148569,2024-01-05,49.2398
120844,2024-01-05,3662.7684
119092,2024-01-05,52.933
119551,2024-01-05,70.7591
120842,2024-01-05,66.1706
118634,2024-01-05,99.8817
101207,2024-01-05,58.0569
100025,2024-01-05,28.7371
119094,2024-01-05,102.9343
102887,2024-01-05,191.666
102886,2024-01-05,126.1412
120505,2024-01-05,275.5213
118633,2024-01-05,54.7454
119599,2024-01-05,120.1302
100016,2024-01-05,592.485
148568,2024-01-05,140.8398
125498,2024-01-08,141.5304
119120,2024-01-08,48.5611
118632,2024-01-08,80.727
101206,2024-01-08,396.1516
100016,2024-01-08,593.2328
119551,2024-01-08,69.6776
120844,2024-01-08,3661.3478
101208,2024-01-08,354.305
149323,2024-01-08,135.4716
119095,2024-01-08,76.5931
102887,2024-01-08,191.9344
118635,2024-01-08,223.5903
120506,2024-01-08,271.9513
125497,2024-01-08,833.1493
119094,2024-01-08,101.4757
119093,2024-01-08,42.6361
148568,2024-01-08,138.2393
118636,2024-01-08,32.0807
148567,2024-01-08,94.112
102886,2024-01-08,129.5762
100033,2024-01-08,173.3783
119552,2024-01-08,99.5613
120505,2024-01-08,275.0383
102885,2024-01-08,131.579
119599,2024-01-08,120.5984
149324,2024-01-08,152.1766
101207,2024-01-08,58.6726
100025,2024-01-08,28.6045
120842,2024-01-08,67.6451
120843,2024-01-08,88.2407
118633,2024-01-08,54.0998
149322,2024-01-08,390.4443
120503,2024-01-08,76.8852
120507,2024-01-08,328.037
119092,2024-01-08,52.6855
120841,2024-01-08,430.3679
118634,2024-01-08,101.2968
120504,2024-01-08,90.6329
119598,2024-01-08,199.988
148569,2024-01-08,48.8097
118633,2024-01-09,53.337
120506,2024-01-09,272.1452
120505,2024-01-09,275.6688
119598,2024-01-09,204.132
149324,2024-01-09,152.3483
100016,2024-01-09,598.3226
118636,2024-01-09,31.9957
119599,2024-01-09,121.6699
101207,2024-01-09,59.6211
148568,2024-01-09,135.2087
101206,2024-01-09,400.2506
148569,2024-01-09,49.7789
119092,2024-01-09,52.8769
120842,2024-01-09,67.1924
119094,2024-01-09,104.8315
125498,2024-01-09,141.6296
120843,2024-01-09,87.8732
102887,2024-01-09,189.9354
100033,2024-01-09,173.5293
119120,2024-01-09,48.5415
102885,2024-01-09,132.2867
120503,2024-01-09,76.1637
149322,2024-01-09,395.9666
125497,2024-01-09,831.1821
120507,2024-01-09,327.9724
119095,2024-01-09,73.9067
148567,2024-01-09,94.9898
119551,2024-01-09,68.7201
120841,2024-01-09,435.7823
119093,2024-01-09,42.1377
102886,2024-01-09,128.9243
100025,2024-01-09,28.6608
118635,2024-01-09,221.6709
118632,2024-01-09,81.1434
149323,2024-01-09,135.4769
119552,2024-01-09,100.6877
120844,2024-01-09,3663.7993
120504,2024-01-09,90.5197
118634,2024-01-09,103.5266
101208,2024-01-09,354.4529
102886,2024-01-10,131.6169
120504,2024-01-10,92.169
120843,2024-01-10,86.7976
149324,2024-01-10,150.4974
120841,2024-01-10,431.8186
102885,2024-01-10,132.5259
148567,2024-01-10,95.1859
119095,2024-01-10,71.8632
119120,2024-01-10,48.5536
118635,2024-01-10,221.83
100033,2024-01-10,171.6073
120506,2024-01-10,274.5804
148568,2024-01-10,134.5349
119092,2024-01-10,52.9672
118632,2024-01-10,81.063
119598,2024-01-10,204.1109
101207,2024-01-10,59.9575
101208,2024-01-10,354.6607
148569,2024-01-10,50.5431
120507,2024-01-10,328.0072
118633,2024-01-10,53.1555
149322,2024-01-10,401.5346
118634,2024-01-10,103.0856
119599,2024-01-10,124.5836
125497,2024-01-10,823.0675
119093,2024-01-10,42.3763
125498,2024-01-10,139.4117
120844,2024-01-10,3667.1351
119551,2024-01-10,68.7847
120505,2024-01-10,267.3479
100025,2024-01-10,28.7401
102887,2024-01-10,190.8964
101206,2024-01-10,395.3728
120503,2024-01-10,77.8664
118636,2024-01-10,31.9495
120842,2024-01-10,67.2792
100016,2024-01-10,597.6632
119552,2024-01-10,102.1004
149323,2024-01-10,137.4571
119094,2024-01-10,105.4875
119095,2024-01-11,73.9899
119598,2024-01-11,207.3733
149324,2024-01-11,147.2278
118633,2024-01-11,52.9543
119120,2024-01-11,48.5858
148569,2024-01-11,50.8621
100025,2024-01-11,28.6515
120505,2024-01-11,271.8339
120507,2024-01-11,328.2404
101207,2024-01-11,59.2162
101206,2024-01-11,400.4772
120843,2024-01-11,86.1032
119094,2024-01-11,105.2178
148568,2024-01-11,131.5837
100016,2024-01-11,591.6287
125497,2024-01-11,824.9633
120842,2024-01-11,67.1621
118635,2024-01-11,219.8139
119551,2024-01-11,68.978
118634,2024-01-11,102.7707
102886,2024-01-11,130.3564
149322,2024-01-11,401.544
119552,2024-01-11,103.0564
100033,2024-01-11,167.1487
149323,2024-01-11,137.7314
102885,2024-01-11,132.526
119092,2024-01-11,52.3175
120844,2024-01-11,3667.8769
101208,2024-01-11,354.8907
120506,2024-01-11,278.9427
125498,2024-01-11,138.7357
148567,2024-01-11,93.5828
120504,2024-01-11,91.7385
119093,2024-01-11,42.4464
120503,2024-01-11,76.9482
118636,2024-01-11,31.9295
119599,2024-01-11,125.8131
118632,2024-01-11,80.8683
102887,2024-01-11,192.9888
120841,2024-01-11,430.3714
101207,2024-01-12,58.6979
119093,2024-01-12,42.1259
100033,2024-01-12,168.1266
148567,2024-01-12,94.9053
120842,2024-01-12,67.3858
149322,2024-01-12,400.0604
102886,2024-01-12,131.2094
118632,2024-01-12,80.7587
102885,2024-01-12,133.1328
119552,2024-01-12,102.7178
118634,2024-01-12,102.5989
119551,2024-01-12,68.4654
148569,2024-01-12,50.059
149323,2024-01-12,137.8712
118635,2024-01-12,219.1637
125498,2024-01-12,139.475
118636,2024-01-12,31.993
100016,2024-01-12,592.2302
119599,2024-01-12,123.8585
119094,2024-01-12,105.3749
120843,2024-01-12,85.3887
148568,2024-01-12,132.634
101206,2024-01-12,404.0341
125497,2024-01-12,814.133
120506,2024-01-12,274.6879
120507,2024-01-12,328.3322
101208,2024-01-12,354.9362
100025,2024-01-12,28.5958
120841,2024-01-12,426.1445
119120,2024-01-12,48.6116
120503,2024-01-12,77.6351
119095,2024-01-12,74.0739
120505,2024-01-12,269.7035
120504,2024-01-12,91.9756
120844,2024-01-12,3667.7856
149324,2024-01-12,150.8327
119598,2024-01-12,206.3598
102887,2024-01-12,192.8239
118633,2024-01-12,52.5728
119092,2024-01-12,51.9021
101207,2024-01-15,57.8925
149323,2024-01-15,138.6647
119598,2024-01-15,201.0716
120505,2024-01-15,270.949
101208,2024-01-15,354.9705
118635,2024-01-15,220.9042
125498,2024-01-15,137.4514
118636,2024-01-15,32.0163
119095,2024-01-15,72.8356
119092,2024-01-15,51.6817
100016,2024-01-15,593.129
118632,2024-01-15,80.8063
119120,2024-01-15,48.679
148569,2024-01-15,49.7512
119599,2024-01-15,126.6555
120843,2024-01-15,83.8158
100025,2024-01-15,28.5428
148568,2024-01-15,132.6838
119094,2024-01-15,105.7337
120841,2024-01-15,421.3599
101206,2024-01-15,410.0029
120504,2024-01-15,92.2224
120506,2024-01-15,274.0155
120844,2024-01-15,3670.4725
119551,2024-01-15,68.8876
149322,2024-01-15,400.1479
119552,2024-01-15,103.1374
148567,2024-01-15,95.2907
100033,2024-01-15,168.5907
120842,2024-01-15,66.9369
102886,2024-01-15,131.5778
120503,2024-01-15,77.9712
125497,2024-01-15,814.8385
119093,2024-01-15,41.8554
102885,2024-01-15,131.2354
102887,2024-01-15,193.6007
118634,2024-01-15,103.134
118633,2024-01-15,52.2744
149324,2024-01-15,148.9398
120507,2024-01-15,328.4469
148568,2024-01-16,134.6508
119552,2024-01-16,103.1686
118633,2024-01-16,52.3078
118636,2024-01-16,32.0271
119599,2024-01-16,130.0841
101206,2024-01-16,414.252
148567,2024-01-16,95.2376
120844,2024-01-16,3673.606
120503,2024-01-16,77.2078
125497,2024-01-16,805.0925
119095,2024-01-16,73.6872
102885,2024-01-16,131.1951
149324,2024-01-16,149.2164
118634,2024-01-16,102.2838
120507,2024-01-16,328.5604
120504,2024-01-16,91.3614
100016,2024-01-16,594.4085
101208,2024-01-16,355.0151
102886,2024-01-16,131.4684
118635,2024-01-16,219.1633
119092,2024-01-16,51.3652
101207,2024-01-16,58.4847
120505,2024-01-16,270.3995
120841,2024-01-16,419.2496
120843,2024-01-16,85.1542
119120,2024-01-16,48.7965
125498,2024-01-16,139.4614
149322,2024-01-16,404.3474
119598,2024-01-16,198.3385
102887,2024-01-16,196.466
119093,2024-01-16,41.1327
118632,2024-01-16,80.2992
119551,2024-01-16,67.9206
148569,2024-01-16,49.3033
149323,2024-01-16,139.56
119094,2024-01-16,104.9971
120506,2024-01-16,273.4795
100025,2024-01-16,28.4985
120842,2024-01-16,66.8213
100033,2024-01-16,167.4608
120506,2024-01-17,270.0338
149324,2024-01-17,147.0716
120505,2024-01-17,266.4415
120504,2024-01-17,91.1784
119093,2024-01-17,41.7821
101207,2024-01-17,57.8996
149322,2024-01-17,408.375
118633,2024-01-17,52.0034
119095,2024-01-17,74.655
101206,2024-01-17,414.1039
120841,2024-01-17,420.8243
119120,2024-01-17,48.8588
119598,2024-01-17,203.4583
119551,2024-01-17,67.916
102885,2024-01-17,129.9823
148567,2024-01-17,96.7774
148569,2024-01-17,48.925
120507,2024-01-17,328.76
100025,2024-01-17,28.4721
120842,2024-01-17,67.1824
125497,2024-01-17,808.7914
119094,2024-01-17,104.4195
100016,2024-01-17,599.5594
118632,2024-01-17,79.3634
120503,2024-01-17,77.163
118636,2024-01-17,32.1888
148568,2024-01-17,134.5041
120843,2024-01-17,85.3863
125498,2024-01-17,141.6924
149323,2024-01-17,140.0708
118635,2024-01-17,218.3727
102886,2024-01-17,131.5482
100033,2024-01-17,164.3576
101208,2024-01-17,354.8906
119599,2024-01-17,136.8239
119552,2024-01-17,102.4025
119092,2024-01-17,51.9627
102887,2024-01-17,195.7819
120844,2024-01-17,3674.3583
118634,2024-01-17,97.8118
118632,2024-01-18,80.2057
148567,2024-01-18,96.5319
120505,2024-01-18,263.227
119598,2024-01-18,202.7592
119551,2024-01-18,67.2292
119552,2024-01-18,102.7488
102885,2024-01-18,130.0802
100025,2024-01-18,28.4976
102887,2024-01-18,196.6111
119093,2024-01-18,42.1796
118633,2024-01-18,52.0627
120506,2024-01-18,268.9482
118636,2024-01-18,32.0493
119599,2024-01-18,134.5417
101206,2024-01-18,410.0604
125498,2024-01-18,139.6906
101208,2024-01-18,354.8477
120503,2024-01-18,77.1492
120844,2024-01-18,3675.0531
101207,2024-01-18,57.5917
118634,2024-01-18,99.7535
118635,2024-01-18,218.6136
119095,2024-01-18,73.1683
120842,2024-01-18,66.5369
120841,2024-01-18,423.9156
149324,2024-01-18,151.8286
119120,2024-01-18,48.9286
119092,2024-01-18,51.9927
149322,2024-01-18,399.3404
120507,2024-01-18,328.7816
120843,2024-01-18,84.8482
149323,2024-01-18,140.0948
148569,2024-01-18,49.7858
125497,2024-01-18,802.6389
100016,2024-01-18,605.2836
119094,2024-01-18,104.293
100033,2024-01-18,165.7128
102886,2024-01-18,130.6597
148568,2024-01-18,134.9145
120504,2024-01-18,91.3555
119092,2024-01-19,51.6636
102887,2024-01-19,195.6015
119552,2024-01-19,101.7384
120842,2024-01-19,67.4556
118633,2024-01-19,51.9151
118636,2024-01-19,31.9747
102886,2024-01-19,132.17
119599,2024-01-19,135.1753
101208,2024-01-19,354.9354
149323,2024-01-19,139.3392
125498,2024-01-19,142.0748
148568,2024-01-19,134.6304
120503,2024-01-19,78.0829
119094,2024-01-19,103.462
100016,2024-01-19,602.4306
120843,2024-01-19,85.0887
118632,2024-01-19,79.9748
118634,2024-01-19,102.7028
118635,2024-01-19,219.169
100025,2024-01-19,28.568
100033,2024-01-19,165.2977
101207,2024-01-19,57.6624
148567,2024-01-19,96.4588
119598,2024-01-19,202.16
101206,2024-01-19,408.0993
119551,2024-01-19,66.8783
120506,2024-01-19,270.1875
148569,2024-01-19,49.7321
102885,2024-01-19,129.3777
119120,2024-01-19,48.7479
149322,2024-01-19,400.6257
119095,2024-01-19,72.6202
119093,2024-01-19,41.7243
120841,2024-01-19,420.6018
149324,2024-01-19,152.1963
120505,2024-01-19,260.473
125497,2024-01-19,799.8653
120507,2024-01-19,328.9377
120844,2024-01-19,3675.9086
120504,2024-01-19,91.055
118636,2024-01-22,31.8968
120844,2024-01-22,3674.9181
120503,2024-01-22,77.6333
120505,2024-01-22,264.0579
119552,2024-01-22,102.8627
101207,2024-01-22,59.224
101208,2024-01-22,355.0694
119093,2024-01-22,42.041
119551,2024-01-22,66.9408
125497,2024-01-22,802.3554
100016,2024-01-22,599.4751
149323,2024-01-22,141.1204
120507,2024-01-22,328.9365
148569,2024-01-22,49.4104
119598,2024-01-22,201.3834
118633,2024-01-22,52.0187
100025,2024-01-22,28.6542
120842,2024-01-22,68.4657
118634,2024-01-22,101.8059
119094,2024-01-22,103.0411
149324,2024-01-22,149.1333
102885,2024-01-22,128.7511
120506,2024-01-22,269.6268
149322,2024-01-22,392.5482
148567,2024-01-22,96.2153
102887,2024-01-22,194.5436
102886,2024-01-22,130.9321
119120,2024-01-22,48.768
120841,2024-01-22,417.8261
120504,2024-01-22,93.0844
119599,2024-01-22,130.929
100033,2024-01-22,166.5154
119092,2024-01-22,51.467
101206,2024-01-22,402.0171
125498,2024-01-22,141.9265
120843,2024-01-22,84.4254
148568,2024-01-22,133.5292
119095,2024-01-22,73.6936
118635,2024-01-22,218.3874
118632,2024-01-22,80.1341
120507,2024-01-23,329.2269
120843,2024-01-23,82.2318
149324,2024-01-23,148.259
119093,2024-01-23,41.8503
101208,2024-01-23,355.2159
102885,2024-01-23,127.4185
119092,2024-01-23,51.265
148568,2024-01-23,133.062
120506,2024-01-23,265.8677
120842,2024-01-23,69.011
119551,2024-01-23,66.4691
148567,2024-01-23,97.183
125497,2024-01-23,797.3186
100016,2024-01-23,594.3074
119598,2024-01-23,207.695
119095,2024-01-23,72.8152
101207,2024-01-23,59.8924
119120,2024-01-23,48.8409
148569,2024-01-23,49.0435
118636,2024-01-23,31.7639
118635,2024-01-23,219.9126
100033,2024-01-23,170.3871
120841,2024-01-23,411.5311
149323,2024-01-23,140.4958
101206,2024-01-23,398.9711
102886,2024-01-23,131.5193
120504,2024-01-23,92.4461
118632,2024-01-23,80.3774
120503,2024-01-23,77.4941
119094,2024-01-23,103.5473
118633,2024-01-23,52.4503
120844,2024-01-23,3675.529
119599,2024-01-23,132.1899
100025,2024-01-23,28.6019
149322,2024-01-23,392.6848
120505,2024-01-23,263.7699
119552,2024-01-23,102.495
125498,2024-01-23,142.7355
102887,2024-01-23,195.3314
118634,2024-01-23,100.1974
100025,2024-01-24,28.5493
125497,2024-01-24,797.3223
119599,2024-01-24,131.168
120507,2024-01-24,329.2289
120504,2024-01-24,93.4609
120841,2024-01-24,412.5226
118633,2024-01-24,52.8672
118636,2024-01-24,31.7154
100033,2024-01-24,166.1876
118632,2024-01-24,80.6476
125498,2024-01-24,141.9853
120842,2024-01-24,69.1154
119095,2024-01-24,73.2033
118634,2024-01-24,100.0687
118635,2024-01-24,221.0925
119598,2024-01-24,213.2681
100016,2024-01-24,598.2899
120503,2024-01-24,75.9531
148568,2024-01-24,131.5354
120844,2024-01-24,3678.4636
120843,2024-01-24,84.7697
101206,2024-01-24,400.679
119092,2024-01-24,51.1613
148569,2024-01-24,48.7921
148567,2024-01-24,97.9335
119552,2024-01-24,102.7299
120506,2024-01-24,273.3388
119093,2024-01-24,42.2111
149323,2024-01-24,143.2614
102885,2024-01-24,128.6544
102887,2024-01-24,195.9238
101207,2024-01-24,59.2195
101208,2024-01-24,355.2202
149324,2024-01-24,151.68
149322,2024-01-24,391.0587
120505,2024-01-24,262.3043
119120,2024-01-24,48.9447
102886,2024-01-24,132.8041
119094,2024-01-24,102.3879
119551,2024-01-24,66.2782
102885,2024-01-25,128.0083
118635,2024-01-25,223.2811
101208,2024-01-25,355.2569
119552,2024-01-25,103.04
100016,2024-01-25,606.2963
118636,2024-01-25,31.7795
101206,2024-01-25,400.7169
119093,2024-01-25,42.0485
120503,2024-01-25,77.1638
120844,2024-01-25,3679.2171
149324,2024-01-25,149.495
149322,2024-01-25,388.3832
120843,2024-01-25,84.9824
119094,2024-01-25,105.7081
119598,2024-01-25,221.0449
119095,2024-01-25,74.9299
148567,2024-01-25,98.2251
118634,2024-01-25,99.8607
148569,2024-01-25,49.0985
119599,2024-01-25,135.3202
119120,2024-01-25,48.8733
118633,2024-01-25,53.4988
101207,2024-01-25,59.4131
120841,2024-01-25,410.079
149323,2024-01-25,143.6232
120507,2024-01-25,329.2223
120506,2024-01-25,274.1794
120505,2024-01-25,259.5615
100033,2024-01-25,164.913
102887,2024-01-25,197.1403
100025,2024-01-25,28.6523
102886,2024-01-25,135.1138
119092,2024-01-25,50.7045
148568,2024-01-25,132.1286
125498,2024-01-25,143.6595
119551,2024-01-25,66.9035
118632,2024-01-25,79.8582
120842,2024-01-25,66.7302
125497,2024-01-25,787.1542
120504,2024-01-25,94.2181
148568,2024-01-26,131.7977
120507,2024-01-26,329.3642
120843,2024-01-26,84.5297
100033,2024-01-26,164.6113
120841,2024-01-26,416.3525
120506,2024-01-26,274.6215
102885,2024-01-26,127.4213
149324,2024-01-26,148.7763
100016,2024-01-26,604.9258
149322,2024-01-26,391.505
125498,2024-01-26,144.4569
120503,2024-01-26,76.4782
100025,2024-01-26,28.7072
118633,2024-01-26,53.9235
101208,2024-01-26,355.3184
148569,2024-01-26,48.2772
120504,2024-01-26,94.2552
101206,2024-01-26,400.1339
119094,2024-01-26,106.7373
118636,2024-01-26,31.7412
101207,2024-01-26,61.0317
125497,2024-01-26,791.9544
119551,2024-01-26,66.5983
120505,2024-01-26,263.482
120842,2024-01-26,67.1152
119120,2024-01-26,48.8062
119599,2024-01-26,133.7962
148567,2024-01-26,97.3685
119552,2024-01-26,102.8581
102887,2024-01-26,197.4091
119092,2024-01-26,50.3678
149323,2024-01-26,143.8108
119598,2024-01-26,220.6845
102886,2024-01-26,136.7867
118632,2024-01-26,78.7272
120844,2024-01-26,3678.9609
118634,2024-01-26,101.5273
119093,2024-01-26,41.9356
119095,2024-01-26,72.2222
118635,2024-01-26,223.2471
102886,2024-01-29,137.82
125498,2024-01-29,143.1526
148567,2024-01-29,97.1011
119551,2024-01-29,67.1256
118632,2024-01-29,78.36
100025,2024-01-29,28.7214
125497,2024-01-29,804.7927
102887,2024-01-29,198.4549
119599,2024-01-29,130.3976
119552,2024-01-29,103.445
120506,2024-01-29,271.9382
118633,2024-01-29,54.065
149323,2024-01-29,145.2228
119120,2024-01-29,48.7496
120841,2024-01-29,418.0756
100033,2024-01-29,167.6157
119092,2024-01-29,50.7357
118635,2024-01-29,222.4262
120843,2024-01-29,82.9474
120844,2024-01-29,3680.4856
120503,2024-01-29,76.7386
118634,2024-01-29,101.7034
148568,2024-01-29,131.743
149322,2024-01-29,389.4773
102885,2024-01-29,129.0951
119095,2024-01-29,71.8979
101208,2024-01-29,355.3674
118636,2024-01-29,31.7237
120507,2024-01-29,329.4575
119093,2024-01-29,41.8507
101207,2024-01-29,61.6797
148569,2024-01-29,48.3548
101206,2024-01-29,397.55
120842,2024-01-29,66.8467
120504,2024-01-29,93.587
149324,2024-01-29,151.7163
100016,2024-01-29,603.9507
119598,2024-01-29,221.908
120505,2024-01-29,268.3211
119094,2024-01-29,105.1979
119120,2024-01-30,48.8294
120505,2024-01-30,272.3367
120842,2024-01-30,66.6949
118633,2024-01-30,53.8865
148569,2024-01-30,48.6016
120506,2024-01-30,272.7604
119552,2024-01-30,103.0658
119599,2024-01-30,129.5465
120841,2024-01-30,417.6594
149323,2024-01-30,144.1891
118636,2024-01-30,31.5953
100016,2024-01-30,612.1297
118635,2024-01-30,221.3004
119598,2024-01-30,216.8597
120843,2024-01-30,81.7562
120844,2024-01-30,3680.6615
149324,2024-01-30,152.6696
120503,2024-01-30,76.7096
118634,2024-01-30,100.5295
148568,2024-01-30,135.627
101206,2024-01-30,391.5861
125497,2024-01-30,825.2824
100033,2024-01-30,164.4757
101207,2024-01-30,60.1991
119092,2024-01-30,50.8449
102885,2024-01-30,129.7639
148567,2024-01-30,96.254
125498,2024-01-30,141.2653
101208,2024-01-30,355.5361
119094,2024-01-30,102.1927
120507,2024-01-30,329.5764
119095,2024-01-30,72.2578
119551,2024-01-30,66.4945
119093,2024-01-30,41.6303
118632,2024-01-30,78.6745
100025,2024-01-30,28.7639
149322,2024-01-30,389.6456
102887,2024-01-30,201.9346
120504,2024-01-30,93.0031
102886,2024-01-30,136.8643
102886,2024-01-31,135.6747
118635,2024-01-31,221.972
118634,2024-01-31,98.5498
119095,2024-01-31,70.3084
148567,2024-01-31,97.2942
120843,2024-01-31,83.1805
120844,2024-01-31,3681.534
120503,2024-01-31,76.6828
148568,2024-01-31,135.1576
119598,2024-01-31,222.1568
100025,2024-01-31,28.7699
120842,2024-01-31,65.2414
125497,2024-01-31,826.3724
120505,2024-01-31,274.1314
118632,2024-01-31,78.2113
101206,2024-01-31,392.4178
120507,2024-01-31,329.685
101207,2024-01-31,59.3895
119551,2024-01-31,66.8403
149322,2024-01-31,386.6542
119552,2024-01-31,103.9144
119599,2024-01-31,125.6879
102887,2024-01-31,204.2249
118633,2024-01-31,53.7303
119093,2024-01-31,42.1689
148569,2024-01-31,47.7333
119120,2024-01-31,48.9708
101208,2024-01-31,355.4813
149324,2024-01-31,149.8964
120506,2024-01-31,272.4888
118636,2024-01-31,31.541
100033,2024-01-31,168.4447
125498,2024-01-31,138.9114
119094,2024-01-31,101.4236
119092,2024-01-31,50.8029
100016,2024-01-31,615.1823
120504,2024-01-31,92.627
102885,2024-01-31,127.6855
149323,2024-01-31,145.2809
120841,2024-01-31,415.5189
149324,2024-02-01,150.556
148567,2024-02-01,96.0019
125497,2024-02-01,832.5662
149322,2024-02-01,387.1053
148568,2024-02-01,135.6665
120842,2024-02-01,65.6722
119598,2024-02-01,218.299
100016,2024-02-01,617.8723
148569,2024-02-01,47.0403
101207,2024-02-01,58.52
119093,2024-02-01,42.5263
119094,2024-02-01,102.3268
101208,2024-02-01,355.4443
120505,2024-02-01,275.2696
118632,2024-02-01,78.0071
100025,2024-02-01,28.8162
102886,2024-02-01,133.9286
125498,2024-02-01,139.3182
102887,2024-02-01,205.0447
120506,2024-02-01,267.8182
119120,2024-02-01,48.9345
100033,2024-02-01,168.8327
119092,2024-02-01,50.8302
149323,2024-02-01,145.5796
118635,2024-02-01,221.4017
120843,2024-02-01,84.4995
119095,2024-02-01,69.7853
102885,2024-02-01,129.209
101206,2024-02-01,393.9354
118634,2024-02-01,99.9897
120504,2024-02-01,91.2267
120841,2024-02-01,410.2891
120507,2024-02-01,329.6568
120844,2024-02-01,3681.0123
120503,2024-02-01,77.2723
119552,2024-02-01,102.7412
119551,2024-02-01,67.7305
118636,2024-02-01,31.5133
118633,2024-02-01,53.3434
119599,2024-02-01,127.2945
118634,2024-02-02,101.0264
120504,2024-02-02,90.4696
120507,2024-02-02,329.9095
125497,2024-02-02,820.0169
100025,2024-02-02,28.8001
101206,2024-02-02,390.707
148567,2024-02-02,97.4115
102886,2024-02-02,132.0537
120503,2024-02-02,78.4602
125498,2024-02-02,140.3707
119092,2024-02-02,50.836
119599,2024-02-02,123.3289
102887,2024-02-02,206.2135
149322,2024-02-02,390.5971
120506,2024-02-02,265.2707
100033,2024-02-02,168.7526
119552,2024-02-02,102.9089
119120,2024-02-02,49.0606
119551,2024-02-02,66.3043
149323,2024-02-02,146.396
148568,2024-02-02,135.6732
120842,2024-02-02,64.587
120843,2024-02-02,85.1942
119598,2024-02-02,219.2368
102885,2024-02-02,131.032
